,seed,movie,accuracy,balanced_accuracy,roc_auc
0,0,two_men,0.6628310973512213,0.6264163614163614,0.6804532967032968
1,1,two_men,0.6480392156862745,0.6473297535797535,0.6851784326784326
2,2,two_men,0.6273542311661507,0.6108695471195471,0.658778305028305
3,3,two_men,0.6373856209150326,0.6310443722943723,0.6832752525252526
4,4,two_men,0.5906535947712419,0.5453739316239317,0.6336019536019535
5,5,two_men,0.6275369797041624,0.6141468253968253,0.620515873015873
6,6,two_men,0.6170915032679738,0.6081637806637807,0.6641071428571429
7,7,two_men,0.5683006535947712,0.5615539321789321,0.6103066378066377
8,8,two_men,0.6352450980392157,0.6176222388722388,0.6591023143523144
9,9,two_men,0.5896813725490196,0.5804638417138417,0.6689425574425574
10,0,bridgeville,0.680736154110767,0.6628418803418803,0.6986268823768823
11,1,bridgeville,0.6755555555555556,0.6712712287712288,0.7004793123543124
12,2,bridgeville,0.6794784141726867,0.651028971028971,0.6881235431235431
13,3,bridgeville,0.6708823529411765,0.6539411976911976,0.6909754689754689
14,4,bridgeville,0.6826797385620915,0.664435286935287,0.7378937728937729
15,5,bridgeville,0.6886824905400758,0.6523511904761905,0.6585416666666666
16,6,bridgeville,0.6357189542483661,0.6000054112554113,0.6806349206349206
17,7,bridgeville,0.628954248366013,0.612820165945166,0.6613861832611833
18,8,bridgeville,0.6784967320261439,0.6516464091464091,0.702877455877456
19,9,bridgeville,0.6651062091503268,0.6391909479409479,0.739254995004995
20,0,pockets,0.6022359821121432,0.5720680708180709,0.6373606023606023
21,1,pockets,0.6456535947712418,0.6259611222111222,0.6737392468642469
22,2,pockets,0.6347802717578259,0.6000079087579087,0.6629964133089132
23,3,pockets,0.6364705882352941,0.6128138528138529,0.6699621212121214
24,4,pockets,0.6430392156862745,0.638853785103785,0.6444536019536018
25,5,pockets,0.6643618851049192,0.6256150793650794,0.6821626984126985
26,6,pockets,0.6451960784313726,0.6013816738816739,0.6435479797979797
27,7,pockets,0.6185294117647058,0.6010001803751803,0.6411796536796537
28,8,pockets,0.5848202614379086,0.5521790709290708,0.6532113442113442
29,9,pockets,0.6143627450980391,0.5898029748029747,0.6615270285270286
30,0,overcome,0.6634158926728586,0.632779304029304,0.6583731854565189
31,1,overcome,0.6297058823529411,0.6162504162504162,0.6271286352536352
32,2,overcome,0.6095975232198143,0.5892420079920079,0.6350817932067933
33,3,overcome,0.6354901960784314,0.6212626262626263,0.66598556998557
34,4,overcome,0.5918300653594771,0.573592796092796,0.6298046398046397
35,5,overcome,0.6275369797041623,0.6000694444444444,0.5804365079365079
36,6,overcome,0.6079411764705882,0.5786760461760462,0.6192929292929293
37,7,overcome,0.6170588235294118,0.609025974025974,0.6633080808080808
38,8,overcome,0.6014705882352941,0.5525129037629037,0.5953011988011988
39,9,overcome,0.6354656862745098,0.5968231768231768,0.6831246253746254
40,0,inception,0.6739422084623323,0.6369658119658119,0.6920115995115996
41,1,inception,0.636045751633987,0.6226048951048953,0.6562850344100346
42,2,inception,0.6559748022015824,0.645944055944056,0.6703820831945833
43,3,inception,0.6506209150326797,0.6358477633477633,0.686265873015873
44,4,inception,0.6547712418300654,0.6430112942612942,0.6938186813186814
45,5,inception,0.6360337117303062,0.6003670634920636,0.6091269841269841
46,6,inception,0.6480392156862745,0.6280266955266955,0.6303517316017316
47,7,inception,0.6686928104575164,0.6539132395382394,0.6900315656565656
48,8,inception,0.6854901960784313,0.6735257797757798,0.7232680097680098
49,9,inception,0.6507761437908497,0.6376461038961038,0.6995775613275612
50,0,social_net,0.690282077743378,0.6630998168498169,0.7260809252475918
51,1,social_net,0.6872222222222223,0.6716945554445555,0.7537496531246531
52,2,social_net,0.7001956484348125,0.6884061771561771,0.7624375624375623
53,3,social_net,0.6686601307189542,0.6382521645021645,0.7225984848484849
54,4,social_net,0.6908169934640522,0.684429181929182,0.7487393162393161
55,5,social_net,0.7137770897832818,0.6867261904761903,0.7234325396825396
56,6,social_net,0.6634967320261438,0.635093795093795,0.7060362554112554
57,7,social_net,0.7367647058823529,0.7082305194805194,0.7236444805194806
58,8,social_net,0.6916013071895424,0.6792833555333555,0.747815823065823
59,9,social_net,0.7110702614379084,0.695354922854923,0.7579948384948385
60,0,oceans_11,0.6726006191950464,0.6586477411477412,0.7164565527065527
61,1,oceans_11,0.6293790849673202,0.6282621545121544,0.7311803474303474
62,2,oceans_11,0.7135728414172686,0.6890988178488178,0.7767118645243645
63,3,oceans_11,0.6049346405228759,0.5874909812409813,0.7014844877344878
64,4,oceans_11,0.6601307189542485,0.6685393772893773,0.7423351648351648
65,5,oceans_11,0.6399552803577573,0.6443253968253968,0.7143055555555555
66,6,oceans_11,0.6681699346405229,0.6528354978354978,0.7055312049062048
67,7,oceans_11,0.6364705882352941,0.6483062770562771,0.7122889610389611
68,8,oceans_11,0.6257516339869281,0.6129763292263292,0.7227914030414031
69,9,oceans_11,0.6582516339869281,0.6597838272838273,0.7175845543345544
70,0,flower,0.6576023391812866,0.6425213675213673,0.6587901912901912
71,1,flower,0.6258169934640524,0.6063045288045289,0.6627711177711179
72,2,flower,0.6541838665290678,0.6374046786546786,0.6694237706737707
73,3,flower,0.6019281045751634,0.5884271284271283,0.665333694083694
74,4,flower,0.6083006535947713,0.5853479853479853,0.642803724053724
75,5,flower,0.6248882008943928,0.6082638888888888,0.6152380952380951
76,6,flower,0.6763398692810456,0.6628805916305915,0.6923205266955267
77,7,flower,0.6235947712418302,0.5982404401154401,0.6932819264069264
78,8,flower,0.5991013071895426,0.5824784937284937,0.6413737373737374
79,9,flower,0.6079738562091503,0.588833805083805,0.6154992229992231
80,0,hotel,0.6066219470244237,0.5911324786324788,0.6056885090218425
81,1,hotel,0.5676143790849675,0.5544376456876456,0.5866973998223998
82,2,hotel,0.5776530787753698,0.5514402264402263,0.5882322538572539
83,3,hotel,0.5779738562091503,0.5465205627705627,0.6135515873015873
84,4,hotel,0.6069607843137256,0.6045970695970697,0.6546642246642247
85,5,hotel,0.5833161334709323,0.5459126984126983,0.5842063492063492
86,6,hotel,0.5498692810457517,0.5216323953823954,0.5913492063492064
87,7,hotel,0.5969281045751634,0.5850640331890332,0.6199404761904763
88,8,hotel,0.5570424836601306,0.554765096015096,0.6007978687978689
89,9,hotel,0.5632352941176471,0.5469014319014319,0.6231257076257075
90,0,garden,0.6730306157550741,0.668344017094017,0.7440238773572105
91,1,garden,0.6994444444444445,0.6963236763236764,0.7591455072705073
92,2,garden,0.6697884416924664,0.6390567765567766,0.7080595793095793
93,3,garden,0.6598692810457516,0.6324675324675326,0.6889816017316017
94,4,garden,0.6847058823529412,0.6566452991452991,0.7430112942612943
95,5,garden,0.7048675610595115,0.6983333333333334,0.7278472222222223
96,6,garden,0.6744771241830065,0.6673899711399711,0.7380194805194804
97,7,garden,0.6834967320261438,0.6404843073593074,0.7258297258297259
98,8,garden,0.6679330065359477,0.6697849372849374,0.7151607559107559
99,9,garden,0.6804248366013071,0.6693954656454656,0.730767316017316
100,0,dreary,0.5164258685930514,0.47287851037851036,0.5324762583095917
101,1,dreary,0.47356209150326806,0.4728121878121878,0.48671141358641357
102,2,dreary,0.5212590299277606,0.4930328005328005,0.549179396991897
103,3,dreary,0.4893464052287582,0.46371933621933625,0.5208448773448774
104,4,dreary,0.4966993464052288,0.44071275946275945,0.5657295482295484
105,5,dreary,0.40724114207086337,0.4390873015873016,0.5823908730158729
106,6,dreary,0.4302941176470589,0.4008423520923522,0.5939267676767677
107,7,dreary,0.49522875816993467,0.5044255050505051,0.4554617604617605
108,8,dreary,0.46570261437908506,0.4172054334554335,0.5528343600843602
109,9,dreary,0.40383986928104576,0.3687524975024975,0.5983721278721279
110,0,home_alone,0.6366185070519436,0.6146184371184371,0.7189295889295889
111,1,home_alone,0.6633660130718955,0.6586409423909424,0.7143029193029192
112,2,home_alone,0.6518489852081183,0.6436034798534798,0.7231340187590188
113,3,home_alone,0.6279411764705883,0.6017586580086579,0.7063878066378066
114,4,home_alone,0.6370261437908498,0.647057387057387,0.7039911477411478
115,5,home_alone,0.6628998968008256,0.6114583333333333,0.6997519841269841
116,6,home_alone,0.6829084967320261,0.6617893217893218,0.7034072871572873
117,7,home_alone,0.6680392156862746,0.6844137806637807,0.725827922077922
118,8,home_alone,0.6603921568627451,0.6464498001998001,0.7255286935286935
119,9,home_alone,0.667704248366013,0.6494241869241868,0.7059775779775779
120,0,brokovich,0.7141726866185072,0.6976648351648351,0.7424698141364808
121,1,brokovich,0.7191176470588235,0.6953417415917416,0.7580615218115219
122,2,brokovich,0.7029454764361885,0.6752905427905428,0.7413736957486958
123,3,brokovich,0.7130065359477125,0.7042424242424242,0.7885739538239538
124,4,brokovich,0.7116666666666667,0.7080830280830281,0.7860088522588524
125,5,brokovich,0.6574991400068799,0.6496130952380953,0.7380456349206348
126,6,brokovich,0.7244771241830066,0.7060209235209236,0.7793136724386724
127,7,brokovich,0.6872549019607843,0.6925324675324676,0.7459126984126984
128,8,brokovich,0.7067238562091503,0.6973462648462647,0.7574866244866245
129,9,brokovich,0.6975163398692811,0.6818154068154069,0.7657045177045176
130,0,star_wars,0.7648262813897488,0.7632631257631257,0.8024357278523946
131,1,star_wars,0.7158823529411764,0.6901078088578088,0.7458619158619159
132,2,star_wars,0.7113884588923287,0.6702231102231102,0.6879039016539016
133,3,star_wars,0.7096732026143792,0.673982683982684,0.7557113997113999
134,4,star_wars,0.714248366013072,0.7084600122100122,0.7850931013431014
135,5,star_wars,0.6952872377020984,0.6742956349206348,0.7227777777777777
136,6,star_wars,0.6904901960784314,0.6668145743145742,0.7644597763347762
137,7,star_wars,0.7112745098039216,0.7043380230880231,0.8164339826839827
138,8,star_wars,0.7314133986928104,0.7357968420468419,0.8315423465423466
139,9,star_wars,0.7123366013071896,0.6928987678987678,0.8005060772560773
