,mtest,seed,fold,balanced_accuracy,roc_auc
939,garden,3,10,0.6136363636363636,0.6515151515151515
940,garden,4,1,0.4423076923076923,0.6153846153846154
941,garden,4,2,0.5714285714285714,0.625
942,garden,4,3,0.6125,0.675
943,garden,4,4,0.6041666666666666,0.7361111111111112
944,garden,4,5,0.7638888888888888,0.763888888888889
945,garden,4,6,0.5274725274725275,0.6923076923076923
946,garden,4,7,0.6071428571428572,0.6607142857142857
947,garden,4,8,0.7083333333333333,0.7083333333333333
948,garden,4,9,0.8333333333333333,0.8749999999999999
949,garden,4,10,0.8194444444444444,0.9166666666666666
950,garden,5,1,0.5347222222222222,0.4583333333333333
951,garden,5,2,0.7678571428571428,0.7678571428571428
952,garden,5,3,0.42857142857142855,0.6964285714285714
953,garden,5,4,0.625,0.71875
954,garden,5,5,0.6875,0.75
955,garden,5,6,0.875,0.9305555555555556
956,garden,5,7,0.5166666666666666,0.6555555555555556
957,garden,5,8,0.6375,0.8
958,garden,5,9,0.4652777777777778,0.5972222222222222
959,garden,5,10,0.5625,0.6875
960,garden,6,1,0.7083333333333334,0.6944444444444444
961,garden,6,2,0.8166666666666667,0.9166666666666666
962,garden,6,3,0.6607142857142857,0.6607142857142857
963,garden,6,4,0.6458333333333333,0.6527777777777778
964,garden,6,5,0.4652777777777778,0.5833333333333334
965,garden,6,6,0.8181818181818181,0.8787878787878788
966,garden,6,7,0.7916666666666667,0.875
967,garden,6,8,0.7916666666666666,0.9305555555555556
968,garden,6,9,0.65,0.7875
969,garden,6,10,0.551948051948052,0.5454545454545454
970,garden,7,1,0.6515151515151515,0.7121212121212122
971,garden,7,2,0.7071428571428571,0.85
972,garden,7,3,0.7,0.875
973,garden,7,4,0.7125,0.7125
974,garden,7,5,0.625,0.7638888888888888
975,garden,7,6,0.75,0.90625
976,garden,7,7,0.7708333333333333,0.7916666666666666
977,garden,7,8,0.6041666666666667,0.59375
978,garden,7,9,0.6375,0.675
979,garden,7,10,0.35416666666666663,0.2916666666666667
980,garden,8,1,0.4875,0.625
981,garden,8,2,0.42857142857142855,0.5892857142857142
982,garden,8,3,0.7083333333333333,0.8194444444444444
983,garden,8,4,0.6904761904761905,0.6984126984126984
984,garden,8,5,0.6666666666666666,0.875
985,garden,8,6,0.6964285714285714,0.6607142857142857
986,garden,8,7,0.6442307692307692,0.5769230769230769
987,garden,8,8,0.7571428571428571,0.7142857142857144
988,garden,8,9,0.6499999999999999,0.7300000000000001
989,garden,8,10,0.7012987012987013,0.7922077922077922
990,garden,9,1,0.6349206349206349,0.6825396825396826
991,garden,9,2,0.5833333333333334,0.611111111111111
992,garden,9,3,0.625,0.7625
993,garden,9,4,0.625,0.5694444444444444
994,garden,9,5,0.5324675324675324,0.5194805194805194
995,garden,9,6,0.6590909090909092,0.7727272727272727
996,garden,9,7,0.6,0.62
997,garden,9,8,0.7321428571428572,0.75
998,garden,9,9,0.5125,0.625
999,garden,9,10,0.4230769230769231,0.6153846153846154
1000,dreary,0,1,0.5375,0.525
1001,dreary,0,2,0.5125,0.6375
1002,dreary,0,3,0.5,0.5416666666666666
1003,dreary,0,4,0.5428571428571429,0.5857142857142856
1004,dreary,0,5,0.5673076923076923,0.4807692307692307
1005,dreary,0,6,0.5142857142857142,0.5142857142857142
1006,dreary,0,7,0.5555555555555556,0.5802469135802469
1007,dreary,0,8,0.5,0.625
1008,dreary,0,9,0.6,0.575
1009,dreary,0,10,0.6923076923076923,0.5961538461538461
1010,dreary,1,1,0.553030303030303,0.5909090909090909
1011,dreary,1,2,0.538961038961039,0.40259740259740256
1012,dreary,1,3,0.5375,0.8875
1013,dreary,1,4,0.6153846153846154,0.6538461538461539
1014,dreary,1,5,0.5208333333333333,0.53125
1015,dreary,1,6,0.375,0.4722222222222222
1016,dreary,1,7,0.4166666666666667,0.4305555555555555
1017,dreary,1,8,0.65,0.65
1018,dreary,1,9,0.4857142857142857,0.5285714285714286
1019,dreary,1,10,0.7307692307692308,0.673076923076923
1020,dreary,2,1,0.26785714285714285,0.23214285714285715
1021,dreary,2,2,0.45,0.4625
1022,dreary,2,3,0.7,0.7375
1023,dreary,2,4,0.4375,0.546875
1024,dreary,2,5,0.625,0.6388888888888888
1025,dreary,2,6,0.41538461538461535,0.4923076923076923
1026,dreary,2,7,0.5303030303030303,0.5454545454545454
1027,dreary,2,8,0.6785714285714286,0.6785714285714285
1028,dreary,2,9,0.5,0.375
1029,dreary,2,10,0.6193181818181819,0.625
1030,dreary,3,1,0.5071428571428571,0.5
1031,dreary,3,2,0.2375,0.32499999999999996
1032,dreary,3,3,0.55,0.7875000000000001
1033,dreary,3,4,0.5486111111111112,0.6805555555555555
1034,dreary,3,5,0.55,0.42000000000000004
1035,dreary,3,6,0.4464285714285714,0.3392857142857143
1036,dreary,3,7,0.45,0.5333333333333334
1037,dreary,3,8,0.5416666666666666,0.611111111111111
1038,dreary,3,9,0.55,0.6125
1039,dreary,3,10,0.5606060606060606,0.5
1040,dreary,4,1,0.5288461538461539,0.5769230769230769
1041,dreary,4,2,0.6428571428571428,0.7142857142857142
1042,dreary,4,3,0.5125,0.5375
1043,dreary,4,4,0.625,0.8333333333333334
1044,dreary,4,5,0.5416666666666666,0.5555555555555556
1045,dreary,4,6,0.5769230769230769,0.4725274725274725
1046,dreary,4,7,0.5357142857142857,0.42857142857142855
1047,dreary,4,8,0.45833333333333337,0.5416666666666666
1048,dreary,4,9,0.4583333333333333,0.5833333333333333
1049,dreary,4,10,0.6041666666666666,0.7777777777777778
1050,dreary,5,1,0.6041666666666666,0.8333333333333334
1051,dreary,5,2,0.5892857142857143,0.7142857142857142
1052,dreary,5,3,0.5178571428571428,0.2857142857142857
1053,dreary,5,4,0.59375,0.4375
1054,dreary,5,5,0.525,0.6
1055,dreary,5,6,0.3055555555555556,0.2638888888888889
1056,dreary,5,7,0.6,0.6555555555555556
1057,dreary,5,8,0.65,0.8500000000000001
1058,dreary,5,9,0.3472222222222222,0.3333333333333333
1059,dreary,5,10,0.525,0.525
1060,dreary,6,1,0.7916666666666667,0.7222222222222222
1061,dreary,6,2,0.4416666666666667,0.3666666666666667
1062,dreary,6,3,0.6607142857142857,0.625
1063,dreary,6,4,0.5486111111111112,0.638888888888889
1064,dreary,6,5,0.5416666666666666,0.4583333333333333
1065,dreary,6,6,0.5075757575757576,0.6212121212121212
1066,dreary,6,7,0.5625,0.47916666666666663
1067,dreary,6,8,0.45833333333333337,0.48611111111111116
1068,dreary,6,9,0.6875,0.6625000000000001
1069,dreary,6,10,0.6363636363636364,0.36363636363636365
1070,dreary,7,1,0.46212121212121215,0.6969696969696969
1071,dreary,7,2,0.7,0.657142857142857
1072,dreary,7,3,0.475,0.7625000000000001
1073,dreary,7,4,0.4875,0.375
1074,dreary,7,5,0.5833333333333334,0.5833333333333333
1075,dreary,7,6,0.53125,0.5625
1076,dreary,7,7,0.5416666666666666,0.47222222222222227
1077,dreary,7,8,0.5833333333333334,0.6145833333333334
1078,dreary,7,9,0.55,0.5625
1079,dreary,7,10,0.3611111111111111,0.3194444444444444
1080,dreary,8,1,0.6375,0.675
1081,dreary,8,2,0.35714285714285715,0.4464285714285714
1082,dreary,8,3,0.7083333333333334,0.8333333333333334
1083,dreary,8,4,0.45238095238095233,0.3174603174603175
1084,dreary,8,5,0.45833333333333337,0.5416666666666666
1085,dreary,8,6,0.4642857142857143,0.5
1086,dreary,8,7,0.5769230769230769,0.7307692307692307
1087,dreary,8,8,0.4,0.6142857142857143
1088,dreary,8,9,0.7,0.69
1089,dreary,8,10,0.39610389610389607,0.4415584415584416
1090,dreary,9,1,0.8888888888888888,0.8571428571428572
1091,dreary,9,2,0.5416666666666667,0.5555555555555556
1092,dreary,9,3,0.6375,0.575
1093,dreary,9,4,0.5,0.5694444444444445
1094,dreary,9,5,0.5194805194805194,0.4675324675324675
1095,dreary,9,6,0.34090909090909094,0.40909090909090906
1096,dreary,9,7,0.5,0.29000000000000004
1097,dreary,9,8,0.3035714285714286,0.375
1098,dreary,9,9,0.3125,0.2375
1099,dreary,9,10,0.6442307692307692,0.8269230769230769
1100,home_alone,0,1,0.575,0.5999999999999999
1101,home_alone,0,2,0.5,0.675
1102,home_alone,0,3,0.625,0.6388888888888888
1103,home_alone,0,4,0.3357142857142857,0.21428571428571427
1104,home_alone,0,5,0.7115384615384616,0.8269230769230769
1105,home_alone,0,6,0.5928571428571429,0.7857142857142857
1106,home_alone,0,7,0.5555555555555556,0.6419753086419753
1107,home_alone,0,8,0.625,0.75
1108,home_alone,0,9,0.7,0.8
1109,home_alone,0,10,0.34615384615384615,0.5384615384615384
1110,home_alone,1,1,0.49242424242424243,0.6363636363636364
1111,home_alone,1,2,0.3441558441558441,0.48051948051948057
1112,home_alone,1,3,0.45,0.6
1113,home_alone,1,4,0.7115384615384616,0.7692307692307692
1114,home_alone,1,5,0.4791666666666667,0.5520833333333334
1115,home_alone,1,6,0.5,0.6388888888888888
1116,home_alone,1,7,0.6666666666666667,0.8472222222222223
1117,home_alone,1,8,0.7,0.7124999999999999
1118,home_alone,1,9,0.7142857142857143,0.9571428571428572
1119,home_alone,1,10,0.4230769230769231,0.5384615384615384
1120,home_alone,2,1,0.6785714285714286,0.7142857142857142
1121,home_alone,2,2,0.575,0.5375
1122,home_alone,2,3,0.3,0.3
1123,home_alone,2,4,0.6875,0.6875
1124,home_alone,2,5,0.5,0.7777777777777778
1125,home_alone,2,6,0.5230769230769231,0.7692307692307692
1126,home_alone,2,7,0.6818181818181819,0.696969696969697
1127,home_alone,2,8,0.5178571428571428,0.6428571428571429
1128,home_alone,2,9,0.625,0.7083333333333333
1129,home_alone,2,10,0.4090909090909091,0.5340909090909092
1130,home_alone,3,1,0.6642857142857143,0.8714285714285714
1131,home_alone,3,2,0.6375,0.5875
1132,home_alone,3,3,0.575,0.7
1133,home_alone,3,4,0.4583333333333333,0.4722222222222222
1134,home_alone,3,5,0.55,0.72
1135,home_alone,3,6,0.5892857142857143,0.8571428571428572
1136,home_alone,3,7,0.475,0.5166666666666666
1137,home_alone,3,8,0.5416666666666666,0.6527777777777778
1138,home_alone,3,9,0.575,0.7625
1139,home_alone,3,10,0.5757575757575758,0.6060606060606061
1140,home_alone,4,1,0.75,0.6538461538461539
1141,home_alone,4,2,0.7142857142857143,0.7142857142857143
1142,home_alone,4,3,0.475,0.65
1143,home_alone,4,4,0.5,0.5555555555555556
1144,home_alone,4,5,0.5763888888888888,0.6805555555555556
1145,home_alone,4,6,0.4945054945054945,0.4835164835164835
1146,home_alone,4,7,0.6428571428571428,0.8035714285714285
1147,home_alone,4,8,0.4583333333333333,0.5972222222222222
1148,home_alone,4,9,0.6666666666666667,0.7222222222222222
1149,home_alone,4,10,0.5069444444444444,0.7222222222222223
1150,home_alone,5,1,0.3958333333333333,0.37500000000000006
1151,home_alone,5,2,0.625,0.6964285714285714
1152,home_alone,5,3,0.7678571428571428,0.9285714285714286
1153,home_alone,5,4,0.46875,0.46875
1154,home_alone,5,5,0.5375,0.4750000000000001
1155,home_alone,5,6,0.625,0.6111111111111112
1156,home_alone,5,7,0.4555555555555556,0.5333333333333333
1157,home_alone,5,8,0.6,0.725
1158,home_alone,5,9,0.5972222222222222,0.5833333333333333
1159,home_alone,5,10,0.6375,0.7875
1160,home_alone,6,1,0.6666666666666667,0.8194444444444445
1161,home_alone,6,2,0.8,0.8166666666666667
1162,home_alone,6,3,0.5535714285714286,0.42857142857142855
1163,home_alone,6,4,0.5138888888888888,0.5972222222222223
1164,home_alone,6,5,0.4583333333333333,0.4305555555555556
1165,home_alone,6,6,0.49242424242424243,0.7121212121212122
1166,home_alone,6,7,0.5208333333333334,0.6145833333333333
1167,home_alone,6,8,0.75,0.8194444444444444
1168,home_alone,6,9,0.575,0.675
1169,home_alone,6,10,0.4090909090909091,0.2987012987012987
1170,home_alone,7,1,0.5681818181818181,0.5151515151515151
1171,home_alone,7,2,0.45,0.7285714285714286
1172,home_alone,7,3,0.5625,0.7000000000000001
1173,home_alone,7,4,0.5875,0.6875
1174,home_alone,7,5,0.5833333333333334,0.8472222222222223
1175,home_alone,7,6,0.625,0.625
1176,home_alone,7,7,0.8194444444444444,0.7361111111111112
1177,home_alone,7,8,0.4375,0.5625
1178,home_alone,7,9,0.5625,0.75
1179,home_alone,7,10,0.5416666666666666,0.5277777777777778
1180,home_alone,8,1,0.6375,0.7875
1181,home_alone,8,2,0.8035714285714286,0.875
1182,home_alone,8,3,0.5,0.5416666666666667
1183,home_alone,8,4,0.6746031746031746,0.6666666666666667
1184,home_alone,8,5,0.5416666666666666,0.5972222222222222
1185,home_alone,8,6,0.48214285714285715,0.6071428571428572
1186,home_alone,8,7,0.46153846153846156,0.8269230769230769
1187,home_alone,8,8,0.6285714285714286,0.7571428571428571
1188,home_alone,8,9,0.35,0.48
1189,home_alone,8,10,0.538961038961039,0.6883116883116883
1190,home_alone,9,1,0.5317460317460317,0.6190476190476191
1191,home_alone,9,2,0.6666666666666666,0.6527777777777778
1192,home_alone,9,3,0.475,0.5
1193,home_alone,9,4,0.5833333333333334,0.7361111111111112
1194,home_alone,9,5,0.41558441558441556,0.45454545454545453
1195,home_alone,9,6,0.5757575757575758,0.7575757575757576
1196,home_alone,9,7,0.65,0.68
1197,home_alone,9,8,0.44642857142857145,0.4821428571428572
1198,home_alone,9,9,0.65,0.7625
1199,home_alone,9,10,0.5,0.7115384615384616
1200,brokovich,0,1,0.6625,0.7374999999999999
1201,brokovich,0,2,0.7625,0.8875
1202,brokovich,0,3,0.6666666666666666,0.7638888888888888
1203,brokovich,0,4,0.4857142857142857,0.48571428571428577
1204,brokovich,0,5,1.0,1.0
1205,brokovich,0,6,0.5928571428571429,0.6
1206,brokovich,0,7,0.5,0.41975308641975306
1207,brokovich,0,8,0.9583333333333333,0.986111111111111
1208,brokovich,0,9,0.675,0.775
1209,brokovich,0,10,0.6730769230769231,0.7692307692307693
1210,brokovich,1,1,0.5681818181818181,0.712121212121212
1211,brokovich,1,2,0.6948051948051948,0.7532467532467532
1212,brokovich,1,3,0.5,0.6375000000000001
1213,brokovich,1,4,0.4326923076923077,0.5384615384615384
1214,brokovich,1,5,0.7708333333333333,0.875
1215,brokovich,1,6,0.875,0.875
1216,brokovich,1,7,0.7083333333333333,0.75
1217,brokovich,1,8,0.725,0.775
1218,brokovich,1,9,0.9285714285714286,0.9142857142857143
1219,brokovich,1,10,0.75,0.75
1220,brokovich,2,1,0.5178571428571428,0.5714285714285714
1221,brokovich,2,2,0.775,0.8125
1222,brokovich,2,3,0.625,0.8375
1223,brokovich,2,4,0.875,0.90625
1224,brokovich,2,5,0.8333333333333334,0.9166666666666667
1225,brokovich,2,6,0.6846153846153846,0.7846153846153846
1226,brokovich,2,7,0.3939393939393939,0.3939393939393939
1227,brokovich,2,8,0.7678571428571428,0.6428571428571428
1228,brokovich,2,9,0.6666666666666667,0.763888888888889
1229,brokovich,2,10,0.6136363636363636,0.7840909090909091
1230,brokovich,3,1,0.7571428571428571,0.9
1231,brokovich,3,2,0.725,0.8125
1232,brokovich,3,3,0.6875,0.7625
1233,brokovich,3,4,0.6458333333333333,0.8194444444444444
1234,brokovich,3,5,0.8,0.81
1235,brokovich,3,6,0.7678571428571428,0.9107142857142856
1236,brokovich,3,7,0.775,0.7833333333333334
1237,brokovich,3,8,0.6666666666666666,0.6527777777777778
1238,brokovich,3,9,0.475,0.7375
1239,brokovich,3,10,0.7424242424242424,0.6969696969696969
1240,brokovich,4,1,0.6346153846153846,0.6153846153846154
1241,brokovich,4,2,0.6071428571428572,0.6785714285714286
1242,brokovich,4,3,0.7375,0.8375
1243,brokovich,4,4,0.7708333333333333,0.875
1244,brokovich,4,5,0.7638888888888888,0.8472222222222222
1245,brokovich,4,6,0.41208791208791207,0.4945054945054945
1246,brokovich,4,7,0.8214285714285714,0.9285714285714286
1247,brokovich,4,8,0.7916666666666666,0.75
1248,brokovich,4,9,0.7916666666666667,0.9444444444444444
1249,brokovich,4,10,0.75,0.888888888888889
1250,brokovich,5,1,0.7013888888888888,0.7013888888888888
1251,brokovich,5,2,0.7321428571428572,0.8928571428571428
1252,brokovich,5,3,0.8035714285714286,0.9285714285714286
1253,brokovich,5,4,0.59375,0.65625
1254,brokovich,5,5,0.525,0.575
1255,brokovich,5,6,0.6458333333333333,0.75
1256,brokovich,5,7,0.4722222222222222,0.6
1257,brokovich,5,8,0.7,0.85
1258,brokovich,5,9,0.4722222222222222,0.5138888888888888
1259,brokovich,5,10,0.85,0.9125000000000001
1260,brokovich,6,1,0.9166666666666667,0.9444444444444445
1261,brokovich,6,2,0.6333333333333333,0.7166666666666666
1262,brokovich,6,3,0.6428571428571428,0.75
1263,brokovich,6,4,0.8194444444444444,0.8888888888888888
1264,brokovich,6,5,0.5277777777777778,0.5416666666666667
1265,brokovich,6,6,0.696969696969697,0.7878787878787878
1266,brokovich,6,7,0.6458333333333333,0.6770833333333333
1267,brokovich,6,8,0.9583333333333333,0.9722222222222222
1268,brokovich,6,9,0.7125,0.8
1269,brokovich,6,10,0.5064935064935066,0.7142857142857143
1270,brokovich,7,1,0.48484848484848486,0.5
1271,brokovich,7,2,0.8571428571428572,0.9285714285714286
1272,brokovich,7,3,0.75,0.85
1273,brokovich,7,4,0.7375,0.825
1274,brokovich,7,5,0.7083333333333333,0.7222222222222222
1275,brokovich,7,6,0.8125,0.875
1276,brokovich,7,7,0.7083333333333333,0.7361111111111112
1277,brokovich,7,8,0.5,0.5416666666666667
1278,brokovich,7,9,0.7625,0.8
1279,brokovich,7,10,0.6041666666666666,0.6805555555555556
1280,brokovich,8,1,0.825,0.9249999999999999
1281,brokovich,8,2,0.9285714285714286,0.9464285714285715
1282,brokovich,8,3,0.7916666666666667,0.8472222222222223
1283,brokovich,8,4,0.6746031746031746,0.7619047619047619
1284,brokovich,8,5,0.625,0.75
1285,brokovich,8,6,0.5714285714285714,0.625
1286,brokovich,8,7,0.5961538461538461,0.673076923076923
1287,brokovich,8,8,0.5857142857142856,0.6
1288,brokovich,8,9,0.7,0.68
1289,brokovich,8,10,0.6753246753246753,0.7662337662337663
1290,brokovich,9,1,0.7777777777777778,0.6190476190476191
1291,brokovich,9,2,0.5416666666666666,0.763888888888889
1292,brokovich,9,3,0.8,0.975
1293,brokovich,9,4,0.7916666666666667,0.888888888888889
1294,brokovich,9,5,0.6233766233766234,0.7272727272727273
1295,brokovich,9,6,0.7045454545454546,0.7727272727272727
1296,brokovich,9,7,0.6499999999999999,0.78
1297,brokovich,9,8,0.6964285714285714,0.7321428571428572
1298,brokovich,9,9,0.675,0.725
1299,brokovich,9,10,0.5576923076923077,0.673076923076923
1300,star_wars,0,1,0.525,0.5875
1301,star_wars,0,2,0.8125,0.9375
1302,star_wars,0,3,0.5,0.5416666666666666
1303,star_wars,0,4,0.4642857142857143,0.4428571428571429
1304,star_wars,0,5,0.5288461538461539,0.6923076923076923
1305,star_wars,0,6,0.5928571428571429,0.5428571428571429
1306,star_wars,0,7,0.6666666666666667,0.5679012345679013
1307,star_wars,0,8,0.6666666666666667,0.7083333333333334
1308,star_wars,0,9,0.5875,0.8125
1309,star_wars,0,10,0.3942307692307692,0.5384615384615384
1310,star_wars,1,1,0.25757575757575757,0.3181818181818182
1311,star_wars,1,2,0.6493506493506493,0.7402597402597403
1312,star_wars,1,3,0.4375,0.35
1313,star_wars,1,4,0.4903846153846154,0.5961538461538461
1314,star_wars,1,5,0.6666666666666666,0.8541666666666667
1315,star_wars,1,6,0.375,0.4027777777777778
1316,star_wars,1,7,0.6666666666666666,0.7222222222222222
1317,star_wars,1,8,0.625,0.65
1318,star_wars,1,9,0.7571428571428571,0.7714285714285714
1319,star_wars,1,10,0.5576923076923077,0.5961538461538461
1320,star_wars,2,1,0.4107142857142857,0.5178571428571428
1321,star_wars,2,2,0.775,0.7125
1322,star_wars,2,3,0.5125,0.44999999999999996
1323,star_wars,2,4,0.625,0.765625
1324,star_wars,2,5,0.5,0.6111111111111112
1325,star_wars,2,6,0.7615384615384615,0.8153846153846154
1326,star_wars,2,7,0.17424242424242425,0.19696969696969696
1327,star_wars,2,8,0.5892857142857143,0.4642857142857143
1328,star_wars,2,9,0.7916666666666667,0.9166666666666666
1329,star_wars,2,10,0.5965909090909092,0.7272727272727273
1330,star_wars,3,1,0.6571428571428571,0.7857142857142857
1331,star_wars,3,2,0.4125,0.475
1332,star_wars,3,3,0.375,0.5125000000000001
1333,star_wars,3,4,0.5833333333333333,0.5972222222222222
1334,star_wars,3,5,0.6499999999999999,0.8200000000000001
1335,star_wars,3,6,0.5714285714285714,0.5714285714285714
1336,star_wars,3,7,0.5083333333333333,0.5833333333333333
1337,star_wars,3,8,0.625,0.5833333333333334
1338,star_wars,3,9,0.5125,0.54375
1339,star_wars,3,10,0.6136363636363636,0.5909090909090909
1340,star_wars,4,1,0.5192307692307692,0.6153846153846154
1341,star_wars,4,2,0.6071428571428572,0.5535714285714286
1342,star_wars,4,3,0.675,0.65
1343,star_wars,4,4,0.4236111111111111,0.2916666666666667
1344,star_wars,4,5,0.7152777777777778,0.6944444444444444
1345,star_wars,4,6,0.5989010989010989,0.5054945054945055
1346,star_wars,4,7,0.6607142857142857,0.6428571428571428
1347,star_wars,4,8,0.7083333333333334,0.6805555555555556
1348,star_wars,4,9,0.5,0.5277777777777778
1349,star_wars,4,10,0.5277777777777778,0.6666666666666667
1350,star_wars,5,1,0.5347222222222222,0.625
1351,star_wars,5,2,0.6071428571428572,0.5714285714285714
1352,star_wars,5,3,0.625,0.7321428571428571
1353,star_wars,5,4,0.3125,0.25
1354,star_wars,5,5,0.4875,0.6125
1355,star_wars,5,6,0.5833333333333333,0.5277777777777778
1356,star_wars,5,7,0.3111111111111111,0.34444444444444444
1357,star_wars,5,8,0.6,0.675
1358,star_wars,5,9,0.5833333333333333,0.5972222222222222
1359,star_wars,5,10,0.625,0.65
1360,star_wars,6,1,0.75,0.7777777777777778
1361,star_wars,6,2,0.575,0.5333333333333333
1362,star_wars,6,3,0.48214285714285715,0.4642857142857143
1363,star_wars,6,4,0.5208333333333333,0.5555555555555556
1364,star_wars,6,5,0.3680555555555556,0.45833333333333337
1365,star_wars,6,6,0.2727272727272727,0.36363636363636365
1366,star_wars,6,7,0.6666666666666666,0.75
1367,star_wars,6,8,0.625,0.736111111111111
1368,star_wars,6,9,0.6125,0.55
1369,star_wars,6,10,0.461038961038961,0.5064935064935064
1370,star_wars,7,1,0.3787878787878788,0.46969696969696967
1371,star_wars,7,2,0.4714285714285714,0.5714285714285714
1372,star_wars,7,3,0.6875,0.8125
1373,star_wars,7,4,0.5,0.7125
1374,star_wars,7,5,0.7916666666666666,0.7222222222222222
1375,star_wars,7,6,0.53125,0.53125
1376,star_wars,7,7,0.4305555555555556,0.4027777777777778
1377,star_wars,7,8,0.4583333333333333,0.5208333333333333
1378,star_wars,7,9,0.375,0.48750000000000004
1379,star_wars,7,10,0.5902777777777778,0.5833333333333333
1380,star_wars,8,1,0.6,0.6625000000000001
1381,star_wars,8,2,0.6071428571428572,0.7142857142857143
1382,star_wars,8,3,0.5833333333333334,0.625
1383,star_wars,8,4,0.4365079365079365,0.5238095238095237
1384,star_wars,8,5,0.7083333333333333,0.6527777777777778
1385,star_wars,8,6,0.7857142857142857,0.7499999999999999
1386,star_wars,8,7,0.4807692307692308,0.4807692307692308
1387,star_wars,8,8,0.5857142857142856,0.5857142857142856
1388,star_wars,8,9,0.75,0.7
1389,star_wars,8,10,0.5844155844155844,0.6753246753246753
1390,star_wars,9,1,0.5634920634920635,0.6984126984126984
1391,star_wars,9,2,0.6666666666666667,0.5972222222222222
1392,star_wars,9,3,0.525,0.6125
1393,star_wars,9,4,0.5416666666666667,0.5694444444444444
1394,star_wars,9,5,0.4935064935064935,0.5974025974025974
1395,star_wars,9,6,0.7803030303030303,0.7575757575757576
1396,star_wars,9,7,0.45,0.6000000000000001
1397,star_wars,9,8,0.375,0.39285714285714285
1398,star_wars,9,9,0.7875,0.8125
1399,star_wars,9,10,0.5096153846153846,0.6730769230769231
